gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation
1104|00311,71.6498,5.3959,0.3392,15.9071,5.659e-57,7.097e-56,c6 finger domain-containing protein
1104|00312,2.7835,1.2335,0.7238,1.7043,0.08833,0.1166,short chain dehydrogenase reductase family
1104|00313,0.6034,4.1689,2.5981,1.6046,0.1086,0.1408,hypothetical protein CGGC5_15062
1104|00314,96.5977,-2.3993,0.1676,-14.3145,1.777e-46,1.817e-45,hypothetical protein CGLO_04468
1104|00316,88.4754,-1.5535,0.2152,-7.2175,5.295e-13,1.852e-12,hypothetical protein CGGC5_14276
1104|00317,60.6848,-1.7348,0.3053,-5.6825,1.327e-08,3.546e-08,amp-binding enzyme
1104|00319,706.1087,-9.939,0.3936,-25.254,1.025e-140,4.661e-139,elongation factor 2
1104|00320,16.9105,3.968,1.1556,3.4337,0.0005955,0.00108,trichothecene efflux pump
1104|00321,40.051,-1.4311,0.6658,-2.1494,0.03161,0.04545,phosphatidylethanolamine n-methyltransferase
1104|00322,3.0107,1.18,0.7753,1.5219,0.128,0.1633,c6 zinc finger domain containing protein
1104|00323,317.4718,8.8329,0.5147,17.1611,5.189e-66,7.708e-65,signal recognition particle protein
1104|00324,134.0451,-3.9012,0.222,-17.5763,3.744e-69,5.807e-68,extracellular aldonolactonase
1104|00325,0.6454,4.3497,3.0352,1.4331,0.1518,0.1904,benzoate 4-monooxygenase cytochrome p450
1104|00326,12.1857,2.0869,0.6067,3.4401,0.0005816,0.001056,methyltransferase domain-containing protein
1104|00327,89.2911,-1.8682,0.1712,-10.9106,1.025e-27,6.41e-27,pectate lyase
1104|00328,4.5773,-3.9119,2.0946,-1.8676,0.06181,0.08447,hypothetical protein CGGC5_15066
1104|00329,8.7415,0.2802,0.5452,0.514,0.6073,0.6589,cytochrome p450
1104|00330,128.0972,8.6592,0.7685,11.2677,1.895e-29,1.238e-28,glycosyl hydrolase family 92
1104|00331,52.4351,-5.6461,0.7038,-8.0224,1.037e-15,4.137e-15,exocyst complex component sec5
1104|00332,6.036,4.1111,1.507,2.728,0.006372,0.01021,methyltransferase domain-containing protein
1104|00333,125.6118,5.6723,0.3929,14.438,2.983e-47,3.104e-46,rna recognition domain-containing protein
1104|00334,8.897,4.52,0.7893,5.7266,1.024e-08,2.757e-08,beta-glucosidase g
1104|00335,40.981,-3.4394,0.2633,-13.0632,5.342e-39,4.559e-38,oxysterol-binding protein
1104|00336,70.5901,-0.6343,0.2519,-2.5179,0.01181,0.01815,nuclear pore protein
1104|00337,14.5314,3.8638,0.5148,7.5048,6.153e-14,2.255e-13,nacht and ankyrin domain protein
1104|00339,102.0982,11.6293,1.9496,5.9651,2.446e-09,6.871e-09,serine esterase family protein
1104|00340,2.7513,5.1081,2.095,2.4382,0.01476,0.02233,prenyltransferase
1104|00341,17.997,3.7375,2.0059,1.8632,0.06243,0.08525,rna recognition domain-containing protein
1104|00342,8.1375,-5.485,0.9103,-6.0255,1.685e-09,4.796e-09,wd domain-containing protein
1104|00343,193.928,2.3923,0.1666,14.362,8.956e-47,9.23e-46,d-lactate mitochondrial precursor
1104|00344,6.1071,0.6936,0.6954,0.9975,0.3185,0.3707,maltose permease
1104|00345,13.5904,7.0391,1.4094,4.9943,5.904e-07,1.408e-06,---NA---
1104|00346,27.1104,0.915,0.3852,2.3756,0.01752,0.0262,zinc-binding dehydrogenase
1104|00347,2.557,1.605,2.3236,0.6907,0.4897,0.5449,serine carboxypeptidase
1104|00348,65.2613,-0.2262,0.1948,-1.1613,0.2455,0.293,glycosyl hydrolase family 10
1104|00349,45.1893,2.5387,0.3947,6.4316,1.263e-10,3.837e-10,cfem domain-containing protein
1104|00350,15.9684,0.4823,0.4358,1.1066,0.2685,0.3179,nacht and ankyrin domain protein
1104|00351,92.2091,-2.4568,0.3911,-6.2826,3.329e-10,9.894e-10,---NA---
1104|00352,310.4336,-3.4317,0.2273,-15.0979,1.672e-51,1.913e-50,hypothetical protein CGLO_07208
1104|00353,224.9086,-4.2717,0.1651,-25.8778,1.184e-147,5.815e-146,alcohol dehydrogenase -like domain-containing protein
1104|00354,65.208,0.0278,0.3291,0.0845,0.9327,0.9451,hypothetical protein CGGC5_5594
1104|00355,89.6178,-0.2553,0.1483,-1.7214,0.08517,0.1128,short-chain dehydrogenase reductase family
1104|00356,682.2197,-6.7115,0.2442,-27.4857,2.602e-166,1.568e-164,snf2 family domain-containing protein
1104|00357,7.5917,-0.4344,0.6527,-0.6656,0.5057,0.5603,dihydrolipoamide succinyltransferase
1104|00364,10.5973,-0.6826,0.8753,-0.7798,0.4355,0.4915,succinate-semialdehyde dehydrogenase
1104|00365,2067.2955,-4.8589,0.1332,-36.4833,2.04e-291,4.358e-289,histidine acid phosphatase
1104|00366,1.6144,-5.4671,2.1529,-2.5394,0.01111,0.01715,oxidase
1104|00367,1.8226,-5.2426,2.233,-2.3478,0.01888,0.02811,pantothenate transporter
1104|00368,8.37,3.8979,2.0299,1.9203,0.05483,0.07565,zinc alcohol dehydrogenase
1104|00369,24.2499,9.3602,1.9486,4.8034,1.56e-06,3.61e-06,ssu processome component
1104|00371,183.8364,1.9146,0.1966,9.7384,2.067e-22,1.08e-21,natterin-like protein
1104|00372,12.1958,-2.8749,0.6753,-4.2573,2.069e-05,4.364e-05,aaa family
1104|00373,9.1961,3.1354,0.7839,4.0,6.335e-05,0.0001282,sulfatase domain protein
1104|00374,868.1874,-5.7976,0.2942,-19.705,1.952e-86,4e-85,5-aminolevulinate mitochondrial precursor
1104|00376,9.9174,2.9589,0.5931,4.9891,6.067e-07,1.446e-06,metallo-beta-lactamase superfamily protein
1104|00380,7.229,1.6126,0.6297,2.561,0.01044,0.01619,alcohol dehydrogenase -like domain-containing protein
1104|00381,82.1273,11.2513,1.9489,5.7732,7.78e-09,2.109e-08,pyridine nucleotide-disulfide
1104|00382,23.3384,2.5824,0.443,5.8299,5.547e-09,1.52e-08,hypothetical protein CGGC5_14081
1104|00384,0.6102,0.6722,2.9323,0.2293,0.8187,0.8525,homogentisate -dioxygenase
1104|00385,15.7957,8.7935,1.9595,4.4876,7.204e-06,1.58e-05,ssdna binding protein
1104|00386,22.5342,-5.3624,0.594,-9.0279,1.75e-19,8.146e-19,thiamine biosynthetic bifunctional
1104|00388,225.4806,-5.2886,0.4512,-11.7213,9.912e-32,6.959e-31,trna processing endoribonuclease
1104|00389,37.3893,6.9006,1.9563,3.5273,0.0004198,0.000776,dna ligase
1104|00390,34.882,-2.2762,0.343,-6.6355,3.234e-11,1.018e-10,zip zinc transporter
1104|00391,9.2517,2.8947,1.1938,2.4249,0.01531,0.02311,mfs alpha-glucoside transporter
1104|00397,314.6002,0.7504,0.1927,3.8943,9.85e-05,0.0001955,pectin lyase-like protein
1104|00400,13.808,-0.6997,0.608,-1.1508,0.2498,0.2978,glycosyl hydrolase family 31
1104|00401,268.1459,-1.8878,0.1428,-13.2188,6.836e-40,5.982e-39,pa domain-containing protein
1104|00404,1.1882,0.7738,1.1999,0.6449,0.519,0.573,hypothetical protein CGGC5_13437
1104|00405,28.0759,3.0489,0.3945,7.7291,1.083e-14,4.114e-14,hypothetical protein CGGC5_13941
1104|00406,91.5975,0.6714,0.1952,3.4398,0.0005821,0.001057,hypothetical protein CGLO_10460
1104|00407,11.0459,0.5777,0.5125,1.1272,0.2597,0.3085,d sugr sugar regulator
1104|00408,96.0501,1.5446,0.2035,7.5903,3.191e-14,1.187e-13,fad binding domain-containing protein
1104|00411,160.1413,-0.6085,0.2565,-2.372,0.01769,0.02642,maltose permease
1104|00414,2.5098,5.1555,2.0273,2.543,0.01099,0.01698,fad binding domain-containing protein
1104|00416,19.9522,2.915,0.3677,7.9281,2.226e-15,8.738e-15,f-box and wd repeat-containing protein
1104|00417,173.165,-2.6007,0.1662,-15.6435,3.677e-55,4.492e-54,hypothetical protein CGGC5_13936
1104|00418,213.9387,-3.7565,0.2095,-17.934,6.397e-72,1.025e-70,hypothetical protein CGGC5_13422
1104|00419,75.2984,5.2227,0.3335,15.6592,2.877e-55,3.521e-54,pyrroline-5-carboxylate reductase
1104|00420,54.9796,1.2565,0.2271,5.5329,3.15e-08,8.184e-08,peptidase family m28
1104|00421,164.4828,0.0194,0.1261,0.1538,0.8778,0.9057,cytochrome p450
1104|00422,72.0723,1.4405,0.206,6.9922,2.707e-12,9.132e-12,mfs monocarboxylate
1104|00423,1491.3676,0.2311,0.2144,1.0782,0.2809,0.3314,hypothetical protein CGLO_11807
1104|00424,283.0766,-1.7367,0.1801,-9.6426,5.282e-22,2.729e-21,hypothetical protein CGGC5_13435
1104|00425,68.3045,1.9931,0.2513,7.932,2.156e-15,8.467e-15,cytochrome p450
1104|00426,163.1847,-0.8743,0.14,-6.245,4.238e-10,1.252e-09,cytochrome p450 oxidoreductase
1104|00427,66.445,1.4852,0.2192,6.7764,1.232e-11,3.981e-11,cytochrome p450
1104|00428,131.6038,0.792,0.2227,3.5571,0.0003749,0.0006969,hypothetical protein CGLO_10461
1104|00429,634.1343,0.2439,0.1258,1.9386,0.05255,0.07273,glutathione-dependent formaldehyde-activating enzyme
1104|00430,117.8534,1.0782,0.1758,6.1326,8.647e-10,2.51e-09,set domain-containing protein
1104|00435,21.7182,6.6193,0.9189,7.2032,5.882e-13,2.054e-12,50s ribosomal protein l12
1104|00436,46.3453,-1.835,0.2008,-9.1407,6.206e-20,2.949e-19,helicase associated domain-containing protein
1104|00437,62.3322,2.5206,0.2124,11.8678,1.739e-32,1.249e-31,inositol polyphosphate kinase
1104|00438,41.9474,-4.1739,0.329,-12.6878,6.907e-37,5.606e-36,"hypothetical protein CGGC5_8442, partial"
1104|00439,7.8278,1.336,0.4333,3.0836,0.002045,0.003491,hypothetical protein CGGC5_11578
1104|00440,3314.1501,-9.7026,0.1929,-50.3103,0.0,0.0,denitrification regulatory protein nirq
1104|00441,9.1336,-6.2539,1.0895,-5.7404,9.446e-09,2.546e-08,ubiquitin carboxyl-terminal hydrolase 19
1104|00442,56.5193,10.4515,2.1596,4.8396,1.301e-06,3.028e-06,histone acetyl transferase hat1
1104|00443,1.327,2.205,2.3784,0.9271,0.3539,0.4072,peroxidase
1104|00444,15.9802,-0.7247,0.5477,-1.3233,0.1857,0.2283,stress response rci
1104|00445,1.3458,2.3877,1.3952,1.7113,0.08702,0.115,methyltransferase domain-containing protein
1104|00447,436.2096,1.9652,0.2111,9.3111,1.265e-20,6.153e-20,glutathione synthetase
1104|00449,37.374,-0.3534,0.3547,-0.9963,0.3191,0.3713,acyl transferase
1104|00451,6.5392,-1.31,0.6306,-2.0773,0.03777,0.05363,f-box domain containing protein
1104|00453,30.372,3.7564,0.8227,4.5657,4.977e-06,1.108e-05,ctd kinase subunit gamma
1104|00454,5.0596,3.943,0.8168,4.8271,1.385e-06,3.219e-06,---NA---
1104|00455,46.8872,-0.9294,0.3376,-2.7528,0.005909,0.009512,hypothetical protein CGLO_17560
1104|00456,7.5383,-0.2895,4.9209,-0.0588,0.9531,0.9593,hypothetical protein CGGC5_4256
1104|00457,11.6737,-0.8325,0.4104,-2.0287,0.04249,0.05982,3-dehydroquinate synthase
1104|00458,80.9348,-0.8691,0.2752,-3.1584,0.001586,0.002745,cyclopentanone -monooxygenase
1104|00459,112.3223,2.6115,0.4279,6.103,1.041e-09,3.001e-09,gdsl-like lipase acylhydrolase
1104|00460,6.2335,-0.2896,2.7964,-0.1035,0.9175,0.9352,bzip transcription factor
1104|00462,1.4654,2.13,2.348,0.9071,0.3643,0.4179,short-chain dehydrogenase reductase family
1104|00463,119.6391,5.962,1.9546,3.0502,0.002287,0.003879,isochorismatase family
1104|00469,0.7291,-3.549,2.1915,-1.6194,0.1054,0.1371,ribonuclease iii
1104|00470,6.813,1.4444,0.6643,2.1744,0.02968,0.04284,alpha amylase
1104|00472,51.7678,-1.4337,0.2376,-6.0342,1.598e-09,4.559e-09,zn 2cys6 transcription factor
1104|00473,128.3516,2.3845,0.1826,13.0611,5.491e-39,4.681e-38,efflux pump antibiotic resistance protein
1104|00474,6.5779,7.5798,1.9869,3.815,0.0001362,0.0002662,pheromone receptor 1
1104|00475,21.7,6.1183,0.7675,7.9716,1.567e-15,6.196e-15,hypothetical protein CGGC5_8420
1104|00476,0.4893,-0.2895,3.9483,-0.0733,0.9415,0.9516,hypothetical protein CGGC5_4266
1104|00477,4.614,-1.2373,1.8785,-0.6587,0.5101,0.5645,glycoside hydrolase family 18 protein
1104|00478,66.6198,-1.9191,0.2898,-6.6227,3.526e-11,1.106e-10,histidinol dehydrogenase
1104|00479,12.5566,0.5313,0.3679,1.4441,0.1487,0.1869,arabinan endo- -alpha-l-arabinosidase a
1104|00480,8.2435,4.3236,0.8954,4.8289,1.373e-06,3.191e-06,alpha-l-rhamnosidase
1104|00481,5.7478,-5.1695,0.9304,-5.5565,2.753e-08,7.176e-08,dead deah box helicase
1104|00482,16.1126,8.8121,1.9517,4.5152,6.327e-06,1.394e-05,tripeptidyl peptidase a
1104|00483,1.4923,2.9481,1.6468,1.7903,0.07341,0.09863,hypothetical protein CGLO_17569
1104|00484,3.7134,-2.1779,0.8367,-2.6029,0.009244,0.01446,alpha-galactosidase 2
1104|00485,11.5771,0.5067,0.3849,1.3165,0.188,0.2308,hypothetical protein CGGC5_4243
1104|00486,4.2875,-0.1544,0.757,-0.2039,0.8384,0.8696,rni-like protein
1104|00487,14.4568,8.8216,1.965,4.4894,7.141e-06,1.566e-05,macrophage migration inhibitory factor
1104|00488,3.1183,3.1762,2.1607,1.47,0.1416,0.1788,gmc oxidoreductase
1104|00489,52.7657,9.2108,1.3963,6.5968,4.202e-11,1.313e-10,gtr1 g domain containing protein
1104|00490,1.5476,-4.6553,1.6551,-2.8127,0.004912,0.007988,isoflavone reductase
1104|00491,1.4281,4.8684,2.2461,2.1675,0.0302,0.04355,hypothetical protein FOVG_19844
1104|00492,45.9869,-0.9132,0.1715,-5.3237,1.017e-07,2.559e-07,major facilitator superfamily transporter
1104|00493,3.9148,1.2314,0.6155,2.0008,0.04541,0.0636,RNase
1104|00494,63.2695,9.1087,1.0458,8.7098,3.044e-18,1.356e-17,hypothetical protein CGGC5_8410
1104|00496,1.2965,0.6722,2.594,0.2592,0.7955,0.8318,keratin-associated protein 5-4
1104|00499,3.7646,1.6489,0.751,2.1957,0.02812,0.04074,eukaryotic translation initiation factor 3 subunit
1104|00500,88.1271,1.4796,0.1677,8.821,1.134e-18,5.135e-18,hypothetical protein CGGC5_4014
1104|00501,4.8707,1.9433,0.8402,2.3131,0.02072,0.03063,protein kinase domain-containing protein
1104|00502,99.5444,1.5933,0.2881,5.5312,3.181e-08,8.261e-08,ankyrin unc44
1104|00503,82.6451,-1.5427,0.1766,-8.736,2.414e-18,1.08e-17,arid bright dna binding domain containing protein
1104|00504,190.1906,-2.5678,0.2154,-11.9197,9.348e-33,6.741e-32,serine threonine-protein kinase sgk2
1104|00505,42.9794,-7.0074,0.5981,-11.7152,1.066e-31,7.474e-31,voltage gated chloride channel
1104|00506,18.6926,3.3349,0.5668,5.8832,4.023e-09,1.113e-08,serine threonine-protein kinase sgk2
1104|00507,1071.6368,-0.9763,0.1936,-5.0431,4.581e-07,1.101e-06,hypothetical protein CGGC5_3994
1104|00508,19.205,-1.7705,0.6664,-2.6567,0.007892,0.01246,cytidine deoxycytidylate deaminase
1104|00509,117.733,-0.2431,0.1308,-1.8592,0.063,0.08589,mitochondrial large ribosomal subunit l49
1104|00510,100.2283,0.5201,0.1597,3.2575,0.001124,0.001975,l-amino-acid amidase
1104|00511,61.2583,2.0044,0.2453,8.1718,3.037e-16,1.242e-15,major facilitator superfamily transporter
1104|00512,432.9176,-0.7289,0.1022,-7.1308,9.977e-13,3.445e-12,hypothetical protein GLRG_11757
1104|00513,189.534,-0.8208,0.1116,-7.3556,1.901e-13,6.81e-13,metallo-beta-lactamase superfamily protein
1104|00515,164.8215,0.2977,0.1249,2.3844,0.01711,0.02562,protein kinase domain-containing protein
1104|00516,129.6603,2.5815,0.181,14.2612,3.817e-46,3.885e-45,hypothetical protein CFIO01_06053
1104|00517,187.4894,-0.703,0.1245,-5.6464,1.639e-08,4.347e-08,heterokaryon incompatibility protein
1104|00518,52.1433,-1.4331,0.2344,-6.1127,9.796e-10,2.829e-09,hypothetical protein Cob_01842
1104|00519,267.6702,-2.2713,0.1026,-22.137,1.391e-108,4.043e-107,glycosyl hydrolase family 20
1104|00520,191.1956,-0.2983,0.1242,-2.4019,0.01631,0.02451,hsp90-like protein
1104|00521,8.2096,-2.1284,0.5071,-4.197,2.704e-05,5.639e-05,amino acid permease
1104|00522,155.7136,1.0644,0.1206,8.8246,1.098e-18,4.978e-18,hypothetical protein CGGC5_5328
1104|00523,73.3821,-0.3243,0.1839,-1.7634,0.07783,0.104,3 exoribonuclease family protein
1104|00524,84.846,0.3669,0.2302,1.5938,0.111,0.1436,domain-containing protein
1104|00525,339.5843,-2.983,0.2114,-14.1124,3.184e-45,3.167e-44,duf803 domain membrane protein
1104|00526,67.445,-0.7733,0.1687,-4.5852,4.536e-06,1.014e-05,arginine-trna-protein transferase
1104|00527,13.1586,-1.0327,0.4133,-2.4985,0.01247,0.01911,cytochrome c
1104|00528,9.2984,3.3067,0.7156,4.6211,3.818e-06,8.594e-06,glycoside hydrolase family 63
1104|00529,2319.0959,2.687,0.2077,12.9361,2.816e-38,2.36e-37,ribosome biogenesis atpase rix7
1104|00530,180.2024,-0.8576,0.1736,-4.9403,7.799e-07,1.842e-06,hypothetical protein CGGC5_5333
1104|00531,84.8766,1.8432,0.271,6.8009,1.039e-11,3.379e-11,nudix domain-containing protein
1104|00532,2.0075,1.4552,0.9268,1.5701,0.1164,0.1499,maintenance of ploidy protein mob1
1104|00534,81.0182,2.7078,0.2495,10.8513,1.966e-27,1.214e-26,lsm domain-containing protein
1104|00535,88.0708,-2.1031,0.2621,-8.0229,1.033e-15,4.123e-15,transposase-like protein
1104|00536,69.2675,-2.0977,0.2138,-9.8102,1.018e-22,5.379e-22,hypothetical protein GLRG_11757
1104|00537,13.3347,-0.9132,0.3331,-2.7415,0.006117,0.009818,c6 zinc finger domain-containing protein
1104|00538,90.1173,-0.0464,0.2239,-0.2073,0.8358,0.8672,nad nadp octopine nopaline dehydrogenase
1104|00539,290.4832,2.2599,0.248,9.1125,8.052e-20,3.805e-19,nad dependent epimerase dehydratase
1104|00540,20.3852,-0.0676,0.2658,-0.2545,0.7991,0.8351,calcium-translocating p-type atpase
1104|00541,114.9028,0.839,0.1621,5.1752,2.277e-07,5.598e-07,dihydroxy-acid dehydratase
1104|00542,406.4397,2.4509,0.1649,14.8663,5.455e-50,6.023e-49,o-acetylhomoserine o-acetylserine sulfhydrylase
1104|00543,152.8115,-2.2629,0.1348,-16.7863,3.073e-63,4.367e-62,fad binding domain-containing protein
1104|00544,233.7247,0.4011,0.1868,2.1478,0.03173,0.04561,hypothetical protein CGGC5_11001
1104|00545,7.8914,-3.9177,0.693,-5.6529,1.577e-08,4.189e-08,alpha-ketoglutarate dependent xanthine dioxygenase
1104|00546,212.4353,-0.5685,0.181,-3.1411,0.001683,0.002902,fungal cellulose binding domain-containing protein
1104|00547,313.8957,-2.3181,0.1336,-17.3454,2.136e-67,3.22e-66,duf895 domain membrane protein
1104|00548,103.9864,-4.2157,0.216,-19.5175,7.803e-85,1.554e-83,protein phosphatase pp2a regulatory subunit a
1104|00549,2272.4167,1.2084,0.1405,8.5983,8.089e-18,3.556e-17,pot family protein
1104|00550,152.3207,-1.2197,0.1521,-8.0172,1.082e-15,4.312e-15,cytochrome p450 monooxygenase
1104|00551,654.3594,1.2634,0.1352,9.3438,9.296e-21,4.55e-20,hypothetical protein CGLO_16892
1104|00552,106.447,-0.2314,0.1654,-1.3994,0.1617,0.2015,c6 zinc finger domain-containing protein
1104|00553,320.927,0.068,0.0879,0.7738,0.439,0.495,hypothetical protein NECHADRAFT_55837
1104|00554,3.7318,5.5903,1.6629,3.3618,0.0007743,0.001387,carbon-nitrogen hydrolase
1104|00555,98.5274,-0.5482,0.1558,-3.5181,0.0004346,0.0008019,trichothecene 3-o-acetyltransferase
1104|00556,296.5689,-2.9944,0.1513,-19.7906,3.589e-87,7.54e-86,glycoside hydrolase
1104|00557,135.3631,2.4148,0.3014,8.0121,1.128e-15,4.492e-15,alpha beta hydrolase fold protein
1104|00558,516.0841,1.2333,0.2103,5.8637,4.527e-09,1.248e-08,methyltransferase type 11
1104|00559,10.7299,0.0912,0.3943,0.2313,0.817,0.8512,peptidase m23b
1104|00560,45.0167,1.7055,0.2584,6.5995,4.125e-11,1.29e-10,homoserine o-acetyltransferase
1104|00561,3.1326,-0.1754,0.7221,-0.2429,0.8081,0.8431,ferric reductase like transmembrane component
1104|00562,7.9892,-2.2711,0.4622,-4.914,8.925e-07,2.099e-06,ncs1 nucleoside transporter
1104|00563,3082.6556,-7.3026,0.3625,-20.1464,2.897e-90,6.452e-89,hypothetical protein CGGC5_5646
1104|00564,89.0961,4.469,0.2917,15.3182,5.78e-53,6.773e-52,conserved glutamic acid-rich protein
1104|00565,1.5573,-1.0878,1.3546,-0.803,0.422,0.4775,aspartate kinase
1104|00566,19.6315,-6.8112,0.8784,-7.7538,8.92e-15,3.401e-14,hypothetical protein CGGC5_8414
1104|00568,3.0558,3.8838,1.5497,2.5062,0.0122,0.01873,major facilitator superfamily transporter
1104|00569,153.6261,11.7096,1.9412,6.0323,1.617e-09,4.612e-09,protein phosphatase
1104|00570,9.2734,2.1618,0.6902,3.1322,0.001735,0.002986,ncs1 nucleoside transporter
1104|00571,2.221,-1.2513,2.5106,-0.4984,0.6182,0.6687,taurine catabolism dioxygenase
1104|00572,702.7754,-7.2482,0.2817,-25.7265,5.906e-146,2.871e-144,hypothetical protein CGGC5_8401
1104|00573,47.3602,-3.1606,2.0925,-1.5104,0.1309,0.1665,rna recognition domain-containing protein
1104|00574,431.3866,5.3391,0.264,20.2275,5.609e-91,1.255e-89,hypothetical protein CGLO_08293
1104|00575,2372.2516,-3.7547,0.1464,-25.6541,3.801e-145,1.829e-143,hypothetical protein CGLO_04220
1104|00576,152.9617,6.2058,1.9498,3.1829,0.001458,0.002533,asparaginyl-trna synthetase
1104|00577,1.2881,4.9626,3.1444,1.5782,0.1145,0.1477,hypothetical protein CGGC5_4645
1104|00578,14.4609,0.8874,0.5164,1.7184,0.08572,0.1135,polyketide cyclase dehydrase protein
1104|00579,246.3555,-0.3895,0.1601,-2.4328,0.01498,0.02264,hypothetical protein CGGC5_11002
1104|00580,349.8706,1.4844,0.1192,12.4536,1.337e-35,1.04e-34,hypothetical protein CGGC5_11003
1104|00581,12.3922,-0.0376,0.4485,-0.0837,0.9333,0.9456,hypothetical protein CGLO_07402
1104|00582,0.9155,-1.2216,1.9993,-0.611,0.5412,0.5945,hypothetical protein Cob_07841
1104|00583,501.9488,-1.3087,0.16,-8.1792,2.858e-16,1.171e-15,nacht and ankyrin domain protein
1104|00584,29.212,0.6834,0.301,2.2706,0.02317,0.03402,hypothetical protein MGG_15792
1104|00588,4.5651,-0.2895,4.9209,-0.0588,0.9531,0.9593,maltose permease
1104|00589,9.5149,6.191,1.97,3.1426,0.001675,0.002889,glutathione-dependent formaldehyde-activating enzyme
1104|00590,29.0601,3.6616,1.097,3.3379,0.0008441,0.001504,phenylalanyl-trna synthetase
1104|00592,90.6227,0.922,0.19,4.8539,1.21e-06,2.821e-06,ww domain-containing oxidoreductase
1104|00593,5.5176,2.6338,0.7561,3.4833,0.0004953,0.0009074,hypothetical protein CGGC5_2264
1104|00594,24.2833,1.8159,0.3286,5.5266,3.264e-08,8.466e-08,c6 finger domain-containing protein
1104|00595,51.2949,-0.5306,0.211,-2.5146,0.01192,0.01831,hexose transporter protein
1104|00596,511.8869,5.6214,0.3155,17.8184,5.086e-71,8.065e-70,40s ribosomal protein s3
1104|00597,269.7658,0.7598,0.1137,6.6821,2.355e-11,7.471e-11,nf-x1 finger and helicase domain-containing protein
1104|00598,97.1283,1.19,0.1551,7.6741,1.666e-14,6.269e-14,evolved d-pantonohydrolase
1104|00599,2.0882,-0.2896,2.838,-0.102,0.9187,0.9353,tpr domain-containing protein
1104|00600,27.4876,3.2001,0.435,7.3567,1.886e-13,6.759e-13,hypothetical protein CGGC5_2263
