sample,mate,cycle,mean_q,q25,median_q,q75,n_reads
CON1,2,79,38.113,41.0,41.0,41.0,100000
CON1,2,80,37.93,37.0,41.0,41.0,100000
CON1,2,81,38.014,37.0,41.0,41.0,100000
CON1,2,82,37.962,37.0,41.0,41.0,100000
CON1,2,83,38.054,41.0,41.0,41.0,100000
CON1,2,84,37.822,37.0,41.0,41.0,100000
CON1,2,85,37.711,37.0,41.0,41.0,100000
CON1,2,86,37.669,37.0,41.0,41.0,100000
CON1,2,87,37.661,37.0,41.0,41.0,100000
CON1,2,88,37.901,37.0,41.0,41.0,100000
CON1,2,89,37.859,37.0,41.0,41.0,100000
CON1,2,90,37.784,37.0,41.0,41.0,100000
CON1,2,91,37.884,37.0,41.0,41.0,100000
CON1,2,92,38.017,37.0,41.0,41.0,100000
CON1,2,93,37.986,37.0,41.0,41.0,100000
CON1,2,94,38.022,37.0,41.0,41.0,100000
CON1,2,95,37.815,37.0,41.0,41.0,100000
CON1,2,96,37.72,37.0,41.0,41.0,100000
CON1,2,97,37.846,37.0,41.0,41.0,100000
CON1,2,98,37.655,37.0,41.0,41.0,100000
CON1,2,99,37.662,37.0,41.0,41.0,100000
CON1,2,100,37.878,37.0,41.0,41.0,100000
CON1,2,101,37.73,37.0,41.0,41.0,100000
CON1,2,102,37.314,37.0,41.0,41.0,100000
CON1,2,103,37.483,37.0,41.0,41.0,100000
CON1,2,104,37.69,37.0,41.0,41.0,100000
CON1,2,105,37.664,37.0,41.0,41.0,100000
CON1,2,106,37.27,37.0,41.0,41.0,100000
CON1,2,107,37.286,37.0,41.0,41.0,100000
CON1,2,108,37.226,37.0,41.0,41.0,100000
CON1,2,109,36.86,37.0,41.0,41.0,100000
CON1,2,110,37.096,37.0,41.0,41.0,100000
CON1,2,111,37.211,37.0,41.0,41.0,100000
CON1,2,112,37.241,37.0,41.0,41.0,100000
CON1,2,113,37.117,37.0,41.0,41.0,100000
CON1,2,114,36.956,37.0,41.0,41.0,100000
CON1,2,115,36.614,37.0,41.0,41.0,100000
CON1,2,116,36.59,37.0,41.0,41.0,100000
CON1,2,117,36.55,37.0,41.0,41.0,100000
CON1,2,118,36.207,37.0,41.0,41.0,100000
CON1,2,119,36.587,37.0,41.0,41.0,100000
CON1,2,120,36.478,37.0,41.0,41.0,100000
CON1,2,121,36.421,37.0,41.0,41.0,100000
CON1,2,122,36.673,37.0,41.0,41.0,100000
CON1,2,123,35.976,37.0,41.0,41.0,100000
CON1,2,124,36.249,37.0,41.0,41.0,100000
CON1,2,125,36.121,37.0,41.0,41.0,100000
CON1,2,126,35.877,37.0,41.0,41.0,100000
CON1,2,127,36.037,37.0,41.0,41.0,100000
CON1,2,128,36.121,37.0,41.0,41.0,100000
CON1,2,129,35.726,32.0,41.0,41.0,100000
CON1,2,130,36.255,37.0,41.0,41.0,100000
CON1,2,131,35.965,32.0,41.0,41.0,100000
CON1,2,132,35.537,32.0,41.0,41.0,100000
CON1,2,133,35.716,32.0,41.0,41.0,100000
CON1,2,134,35.478,32.0,41.0,41.0,100000
CON1,2,135,35.298,32.0,41.0,41.0,100000
CON1,2,136,35.338,32.0,41.0,41.0,100000
CON1,2,137,35.416,32.0,41.0,41.0,100000
CON1,2,138,35.449,32.0,41.0,41.0,100000
CON1,2,139,34.892,32.0,41.0,41.0,100000
CON1,2,140,34.816,32.0,41.0,41.0,100000
CON1,2,141,34.697,32.0,41.0,41.0,100000
CON1,2,142,34.865,32.0,41.0,41.0,100000
CON1,2,143,34.416,32.0,41.0,41.0,100000
CON1,2,144,34.606,32.0,41.0,41.0,100000
CON1,2,145,34.274,32.0,41.0,41.0,100000
CON1,2,146,34.476,32.0,41.0,41.0,100000
CON1,2,147,34.316,32.0,41.0,41.0,100000
CON1,2,148,34.424,32.0,41.0,41.0,100000
CON1,2,149,34.251,32.0,41.0,41.0,100000
CON1,2,150,34.393,32.0,41.0,41.0,100000
CON2,1,1,31.493,32.0,32.0,32.0,100000
CON2,1,2,31.712,32.0,32.0,32.0,100000
CON2,1,3,35.371,37.0,37.0,37.0,100000
CON2,1,4,36.166,37.0,37.0,37.0,100000
CON2,1,5,36.439,37.0,37.0,37.0,100000
CON2,1,6,39.886,41.0,41.0,41.0,100000
CON2,1,7,39.974,41.0,41.0,41.0,100000
CON2,1,8,39.996,41.0,41.0,41.0,100000
CON2,1,9,40.077,41.0,41.0,41.0,100000
CON2,1,10,40.089,41.0,41.0,41.0,100000
CON2,1,11,39.923,41.0,41.0,41.0,100000
CON2,1,12,40.099,41.0,41.0,41.0,100000
CON2,1,13,40.012,41.0,41.0,41.0,100000
CON2,1,14,39.841,41.0,41.0,41.0,100000
CON2,1,15,40.073,41.0,41.0,41.0,100000
CON2,1,16,40.021,41.0,41.0,41.0,100000
CON2,1,17,40.007,41.0,41.0,41.0,100000
CON2,1,18,40.005,41.0,41.0,41.0,100000
CON2,1,19,40.013,41.0,41.0,41.0,100000
CON2,1,20,39.973,41.0,41.0,41.0,100000
CON2,1,21,40.025,41.0,41.0,41.0,100000
CON2,1,22,39.854,41.0,41.0,41.0,100000
CON2,1,23,39.718,41.0,41.0,41.0,100000
CON2,1,24,39.663,41.0,41.0,41.0,100000
CON2,1,25,39.968,41.0,41.0,41.0,100000
CON2,1,26,39.844,41.0,41.0,41.0,100000
CON2,1,27,39.934,41.0,41.0,41.0,100000
CON2,1,28,39.706,41.0,41.0,41.0,100000
CON2,1,29,39.782,41.0,41.0,41.0,100000
CON2,1,30,39.697,41.0,41.0,41.0,100000
CON2,1,31,39.595,41.0,41.0,41.0,100000
CON2,1,32,39.67,41.0,41.0,41.0,100000
CON2,1,33,39.731,41.0,41.0,41.0,100000
CON2,1,34,39.6,41.0,41.0,41.0,100000
CON2,1,35,39.421,41.0,41.0,41.0,100000
CON2,1,36,39.841,41.0,41.0,41.0,100000
CON2,1,37,39.505,41.0,41.0,41.0,100000
CON2,1,38,39.546,41.0,41.0,41.0,100000
CON2,1,39,39.601,41.0,41.0,41.0,100000
CON2,1,40,39.527,41.0,41.0,41.0,100000
CON2,1,41,39.656,41.0,41.0,41.0,100000
CON2,1,42,39.677,41.0,41.0,41.0,100000
CON2,1,43,39.596,41.0,41.0,41.0,100000
CON2,1,44,39.508,41.0,41.0,41.0,100000
CON2,1,45,39.523,41.0,41.0,41.0,100000
CON2,1,46,39.752,41.0,41.0,41.0,100000
CON2,1,47,39.353,41.0,41.0,41.0,100000
CON2,1,48,39.616,41.0,41.0,41.0,100000
CON2,1,49,39.437,41.0,41.0,41.0,100000
CON2,1,50,39.666,41.0,41.0,41.0,100000
CON2,1,51,39.414,41.0,41.0,41.0,100000
CON2,1,52,39.705,41.0,41.0,41.0,100000
CON2,1,53,39.318,41.0,41.0,41.0,100000
CON2,1,54,39.53,41.0,41.0,41.0,100000
CON2,1,55,39.598,41.0,41.0,41.0,100000
CON2,1,56,39.261,41.0,41.0,41.0,100000
CON2,1,57,39.522,41.0,41.0,41.0,100000
CON2,1,58,39.629,41.0,41.0,41.0,100000
CON2,1,59,39.324,41.0,41.0,41.0,100000
CON2,1,60,39.366,41.0,41.0,41.0,100000
CON2,1,61,39.289,41.0,41.0,41.0,100000
CON2,1,62,39.269,41.0,41.0,41.0,100000
CON2,1,63,39.332,41.0,41.0,41.0,100000
CON2,1,64,39.354,41.0,41.0,41.0,100000
CON2,1,65,39.245,41.0,41.0,41.0,100000
CON2,1,66,39.243,41.0,41.0,41.0,100000
CON2,1,67,39.274,41.0,41.0,41.0,100000
CON2,1,68,39.307,41.0,41.0,41.0,100000
CON2,1,69,39.209,41.0,41.0,41.0,100000
CON2,1,70,39.361,41.0,41.0,41.0,100000
CON2,1,71,39.296,41.0,41.0,41.0,100000
CON2,1,72,39.183,41.0,41.0,41.0,100000
CON2,1,73,39.339,41.0,41.0,41.0,100000
CON2,1,74,39.455,41.0,41.0,41.0,100000
CON2,1,75,39.46,41.0,41.0,41.0,100000
CON2,1,76,38.582,37.0,41.0,41.0,100000
CON2,1,77,39.074,41.0,41.0,41.0,100000
CON2,1,78,38.92,41.0,41.0,41.0,100000
CON2,1,79,39.106,41.0,41.0,41.0,100000
CON2,1,80,39.36,41.0,41.0,41.0,100000
CON2,1,81,39.196,41.0,41.0,41.0,100000
CON2,1,82,39.287,41.0,41.0,41.0,100000
CON2,1,83,38.85,41.0,41.0,41.0,100000
CON2,1,84,39.153,41.0,41.0,41.0,100000
CON2,1,85,39.242,41.0,41.0,41.0,100000
CON2,1,86,39.141,41.0,41.0,41.0,100000
CON2,1,87,39.03,41.0,41.0,41.0,100000
CON2,1,88,39.357,41.0,41.0,41.0,100000
CON2,1,89,38.984,41.0,41.0,41.0,100000
CON2,1,90,39.317,41.0,41.0,41.0,100000
CON2,1,91,39.136,41.0,41.0,41.0,100000
CON2,1,92,39.271,41.0,41.0,41.0,100000
CON2,1,93,39.105,41.0,41.0,41.0,100000
CON2,1,94,39.197,41.0,41.0,41.0,100000
CON2,1,95,39.058,41.0,41.0,41.0,100000
CON2,1,96,39.215,41.0,41.0,41.0,100000
CON2,1,97,38.776,41.0,41.0,41.0,100000
CON2,1,98,39.251,41.0,41.0,41.0,100000
CON2,1,99,39.103,41.0,41.0,41.0,100000
CON2,1,100,39.007,41.0,41.0,41.0,100000
CON2,1,101,38.709,41.0,41.0,41.0,100000
CON2,1,102,39.056,41.0,41.0,41.0,100000
CON2,1,103,39.176,41.0,41.0,41.0,100000
CON2,1,104,39.05,41.0,41.0,41.0,100000
CON2,1,105,39.193,41.0,41.0,41.0,100000
CON2,1,106,38.963,41.0,41.0,41.0,100000
CON2,1,107,39.066,41.0,41.0,41.0,100000
CON2,1,108,39.099,41.0,41.0,41.0,100000
CON2,1,109,39.097,41.0,41.0,41.0,100000
CON2,1,110,38.811,41.0,41.0,41.0,100000
CON2,1,111,37.969,37.0,41.0,41.0,100000
CON2,1,112,38.509,41.0,41.0,41.0,100000
CON2,1,113,38.925,41.0,41.0,41.0,100000
CON2,1,114,38.55,41.0,41.0,41.0,100000
CON2,1,115,38.812,41.0,41.0,41.0,100000
CON2,1,116,38.282,41.0,41.0,41.0,100000
CON2,1,117,38.595,41.0,41.0,41.0,100000
CON2,1,118,38.522,41.0,41.0,41.0,100000
CON2,1,119,38.685,41.0,41.0,41.0,100000
CON2,1,120,38.903,41.0,41.0,41.0,100000
CON2,1,121,38.879,41.0,41.0,41.0,100000
CON2,1,122,38.493,41.0,41.0,41.0,100000
CON2,1,123,38.744,41.0,41.0,41.0,100000
CON2,1,124,38.7,41.0,41.0,41.0,100000
CON2,1,125,38.79,41.0,41.0,41.0,100000
CON2,1,126,38.594,41.0,41.0,41.0,100000
CON2,1,127,38.805,41.0,41.0,41.0,100000
CON2,1,128,38.39,41.0,41.0,41.0,100000
CON2,1,129,38.041,37.0,41.0,41.0,100000
CON2,1,130,38.411,37.0,41.0,41.0,100000
CON2,1,131,38.081,37.0,41.0,41.0,100000
CON2,1,132,38.3,37.0,41.0,41.0,100000
CON2,1,133,38.011,37.0,41.0,41.0,100000
CON2,1,134,38.437,37.0,41.0,41.0,100000
CON2,1,135,38.265,37.0,41.0,41.0,100000
CON2,1,136,38.192,37.0,41.0,41.0,100000
CON2,1,137,38.314,37.0,41.0,41.0,100000
CON2,1,138,38.216,37.0,41.0,41.0,100000
CON2,1,139,37.952,37.0,41.0,41.0,100000
CON2,1,140,37.137,37.0,41.0,41.0,100000
CON2,1,141,37.828,37.0,41.0,41.0,100000
CON2,1,142,38.204,37.0,41.0,41.0,100000
CON2,1,143,37.399,37.0,41.0,41.0,100000
CON2,1,144,37.676,37.0,41.0,41.0,100000
CON2,1,145,37.711,37.0,41.0,41.0,100000
CON2,1,146,36.903,37.0,41.0,41.0,100000
CON2,1,147,37.218,37.0,41.0,41.0,100000
CON2,1,148,37.309,37.0,41.0,41.0,100000
CON2,1,149,37.589,37.0,41.0,41.0,100000
CON2,1,150,37.798,37.0,41.0,41.0,100000
CON2,2,1,31.294,32.0,32.0,32.0,100000
CON2,2,2,31.571,32.0,32.0,32.0,100000
CON2,2,3,35.333,37.0,37.0,37.0,100000
CON2,2,4,35.955,37.0,37.0,37.0,100000
CON2,2,5,36.02,37.0,37.0,37.0,100000
CON2,2,6,39.505,41.0,41.0,41.0,100000
CON2,2,7,39.492,41.0,41.0,41.0,100000
CON2,2,8,39.434,41.0,41.0,41.0,100000
CON2,2,9,39.721,41.0,41.0,41.0,100000
CON2,2,10,39.706,41.0,41.0,41.0,100000
CON2,2,11,39.66,41.0,41.0,41.0,100000
CON2,2,12,39.79,41.0,41.0,41.0,100000
CON2,2,13,39.644,41.0,41.0,41.0,100000
CON2,2,14,39.769,41.0,41.0,41.0,100000
CON2,2,15,39.533,41.0,41.0,41.0,100000
CON2,2,16,39.409,41.0,41.0,41.0,100000
CON2,2,17,39.46,41.0,41.0,41.0,100000
CON2,2,18,39.619,41.0,41.0,41.0,100000
CON2,2,19,39.245,41.0,41.0,41.0,100000
CON2,2,20,39.358,41.0,41.0,41.0,100000
CON2,2,21,39.521,41.0,41.0,41.0,100000
CON2,2,22,39.438,41.0,41.0,41.0,100000
CON2,2,23,39.611,41.0,41.0,41.0,100000
CON2,2,24,39.523,41.0,41.0,41.0,100000
CON2,2,25,39.528,41.0,41.0,41.0,100000
CON2,2,26,39.416,41.0,41.0,41.0,100000
CON2,2,27,39.02,41.0,41.0,41.0,100000
CON2,2,28,39.494,41.0,41.0,41.0,100000
CON2,2,29,39.351,41.0,41.0,41.0,100000
CON2,2,30,39.313,41.0,41.0,41.0,100000
CON2,2,31,39.45,41.0,41.0,41.0,100000
CON2,2,32,39.518,41.0,41.0,41.0,100000
CON2,2,33,39.078,41.0,41.0,41.0,100000
CON2,2,34,39.426,41.0,41.0,41.0,100000
CON2,2,35,39.445,41.0,41.0,41.0,100000
CON2,2,36,39.101,41.0,41.0,41.0,100000
CON2,2,37,39.28,41.0,41.0,41.0,100000
CON2,2,38,39.221,41.0,41.0,41.0,100000
CON2,2,39,39.432,41.0,41.0,41.0,100000
CON2,2,40,39.364,41.0,41.0,41.0,100000
CON2,2,41,39.45,41.0,41.0,41.0,100000
CON2,2,42,39.421,41.0,41.0,41.0,100000
CON2,2,43,39.248,41.0,41.0,41.0,100000
CON2,2,44,39.31,41.0,41.0,41.0,100000
CON2,2,45,39.149,41.0,41.0,41.0,100000
CON2,2,46,38.869,41.0,41.0,41.0,100000
CON2,2,47,39.266,41.0,41.0,41.0,100000
CON2,2,48,39.247,41.0,41.0,41.0,100000
CON2,2,49,39.213,41.0,41.0,41.0,100000
CON2,2,50,38.944,41.0,41.0,41.0,100000
CON2,2,51,39.101,41.0,41.0,41.0,100000
CON2,2,52,38.885,41.0,41.0,41.0,100000
CON2,2,53,39.145,41.0,41.0,41.0,100000
CON2,2,54,39.221,41.0,41.0,41.0,100000
CON2,2,55,38.694,41.0,41.0,41.0,100000
CON2,2,56,39.061,41.0,41.0,41.0,100000
CON2,2,57,39.117,41.0,41.0,41.0,100000
CON2,2,58,38.918,41.0,41.0,41.0,100000
CON2,2,59,38.873,41.0,41.0,41.0,100000
CON2,2,60,38.914,41.0,41.0,41.0,100000
CON2,2,61,38.681,41.0,41.0,41.0,100000
CON2,2,62,38.849,41.0,41.0,41.0,100000
CON2,2,63,38.887,41.0,41.0,41.0,100000
CON2,2,64,38.988,41.0,41.0,41.0,100000
CON2,2,65,38.888,41.0,41.0,41.0,100000
CON2,2,66,38.744,41.0,41.0,41.0,100000
CON2,2,67,38.788,41.0,41.0,41.0,100000
CON2,2,68,39.008,41.0,41.0,41.0,100000
CON2,2,69,38.854,41.0,41.0,41.0,100000
CON2,2,70,38.86,41.0,41.0,41.0,100000
CON2,2,71,38.816,41.0,41.0,41.0,100000
CON2,2,72,38.875,41.0,41.0,41.0,100000
CON2,2,73,38.816,41.0,41.0,41.0,100000
CON2,2,74,38.563,41.0,41.0,41.0,100000
CON2,2,75,38.481,41.0,41.0,41.0,100000
CON2,2,76,37.852,37.0,41.0,41.0,100000
CON2,2,77,37.996,37.0,41.0,41.0,100000
CON2,2,78,38.607,41.0,41.0,41.0,100000
CON2,2,79,38.86,41.0,41.0,41.0,100000
CON2,2,80,38.67,41.0,41.0,41.0,100000
CON2,2,81,38.977,41.0,41.0,41.0,100000
CON2,2,82,38.552,41.0,41.0,41.0,100000
CON2,2,83,38.411,41.0,41.0,41.0,100000
CON2,2,84,38.653,41.0,41.0,41.0,100000
CON2,2,85,38.81,41.0,41.0,41.0,100000
CON2,2,86,38.6,41.0,41.0,41.0,100000
CON2,2,87,38.691,41.0,41.0,41.0,100000
CON2,2,88,38.262,41.0,41.0,41.0,100000
CON2,2,89,38.641,41.0,41.0,41.0,100000
CON2,2,90,38.681,41.0,41.0,41.0,100000
CON2,2,91,38.566,41.0,41.0,41.0,100000
CON2,2,92,38.623,41.0,41.0,41.0,100000
CON2,2,93,38.143,37.0,41.0,41.0,100000
CON2,2,94,38.362,41.0,41.0,41.0,100000
CON2,2,95,38.507,41.0,41.0,41.0,100000
CON2,2,96,38.36,37.0,41.0,41.0,100000
CON2,2,97,38.497,41.0,41.0,41.0,100000
CON2,2,98,38.453,41.0,41.0,41.0,100000
CON2,2,99,38.398,37.0,41.0,41.0,100000
CON2,2,100,38.391,37.0,41.0,41.0,100000
CON2,2,101,38.443,41.0,41.0,41.0,100000
CON2,2,102,38.313,37.0,41.0,41.0,100000
CON2,2,103,37.597,37.0,41.0,41.0,100000
CON2,2,104,37.873,37.0,41.0,41.0,100000
CON2,2,105,37.811,37.0,41.0,41.0,100000
CON2,2,106,37.802,37.0,41.0,41.0,100000
CON2,2,107,37.967,37.0,41.0,41.0,100000
CON2,2,108,37.93,37.0,41.0,41.0,100000
CON2,2,109,37.886,37.0,41.0,41.0,100000
CON2,2,110,37.839,37.0,41.0,41.0,100000
CON2,2,111,37.794,37.0,41.0,41.0,100000
CON2,2,112,37.45,37.0,41.0,41.0,100000
CON2,2,113,37.932,37.0,41.0,41.0,100000
CON2,2,114,37.219,37.0,41.0,41.0,100000
CON2,2,115,37.717,37.0,41.0,41.0,100000
CON2,2,116,37.677,37.0,41.0,41.0,100000
CON2,2,117,37.224,37.0,41.0,41.0,100000
CON2,2,118,37.345,37.0,41.0,41.0,100000
CON2,2,119,37.356,37.0,41.0,41.0,100000
CON2,2,120,37.007,37.0,41.0,41.0,100000
CON2,2,121,37.358,37.0,41.0,41.0,100000
CON2,2,122,36.984,37.0,41.0,41.0,100000
CON2,2,123,36.545,37.0,41.0,41.0,100000
CON2,2,124,36.855,37.0,41.0,41.0,100000
CON2,2,125,36.796,37.0,41.0,41.0,100000
CON2,2,126,36.507,37.0,41.0,41.0,100000
CON2,2,127,36.261,37.0,41.0,41.0,100000
CON2,2,128,36.496,37.0,41.0,41.0,100000
CON2,2,129,36.678,37.0,41.0,41.0,100000
CON2,2,130,36.579,37.0,41.0,41.0,100000
CON2,2,131,36.658,37.0,41.0,41.0,100000
CON2,2,132,36.599,37.0,41.0,41.0,100000
CON2,2,133,36.747,37.0,41.0,41.0,100000
CON2,2,134,36.22,32.0,41.0,41.0,100000
CON2,2,135,35.818,32.0,41.0,41.0,100000
CON2,2,136,35.464,32.0,41.0,41.0,100000
CON2,2,137,35.18,32.0,41.0,41.0,100000
CON2,2,138,35.145,32.0,41.0,41.0,100000
CON2,2,139,35.635,32.0,41.0,41.0,100000
CON2,2,140,35.219,32.0,41.0,41.0,100000
CON2,2,141,34.53,32.0,41.0,41.0,100000
CON2,2,142,34.953,32.0,41.0,41.0,100000
CON2,2,143,35.047,32.0,41.0,41.0,100000
CON2,2,144,33.534,27.0,37.0,41.0,100000
CON2,2,145,34.114,32.0,37.0,41.0,100000
CON2,2,146,34.378,32.0,37.0,41.0,100000
CON2,2,147,34.063,32.0,37.0,41.0,100000
CON2,2,148,33.895,27.0,37.0,41.0,100000
CON2,2,149,34.213,32.0,37.0,41.0,100000
CON2,2,150,34.357,32.0,37.0,41.0,100000
CON3,1,1,31.483,32.0,32.0,32.0,100000
CON3,1,2,31.704,32.0,32.0,32.0,100000
CON3,1,3,35.288,37.0,37.0,37.0,100000
CON3,1,4,36.135,37.0,37.0,37.0,100000
CON3,1,5,36.413,37.0,37.0,37.0,100000
CON3,1,6,39.822,41.0,41.0,41.0,100000
CON3,1,7,39.946,41.0,41.0,41.0,100000
CON3,1,8,39.954,41.0,41.0,41.0,100000
CON3,1,9,40.052,41.0,41.0,41.0,100000
CON3,1,10,40.047,41.0,41.0,41.0,100000
CON3,1,11,39.871,41.0,41.0,41.0,100000
CON3,1,12,40.058,41.0,41.0,41.0,100000
CON3,1,13,39.982,41.0,41.0,41.0,100000
CON3,1,14,39.778,41.0,41.0,41.0,100000
CON3,1,15,39.993,41.0,41.0,41.0,100000
CON3,1,16,39.971,41.0,41.0,41.0,100000
CON3,1,17,39.939,41.0,41.0,41.0,100000
CON3,1,18,39.945,41.0,41.0,41.0,100000
CON3,1,19,39.968,41.0,41.0,41.0,100000
CON3,1,20,39.909,41.0,41.0,41.0,100000
CON3,1,21,39.974,41.0,41.0,41.0,100000
CON3,1,22,39.781,41.0,41.0,41.0,100000
CON3,1,23,39.653,41.0,41.0,41.0,100000
CON3,1,24,39.531,41.0,41.0,41.0,100000
CON3,1,25,39.896,41.0,41.0,41.0,100000
CON3,1,26,39.811,41.0,41.0,41.0,100000
CON3,1,27,39.901,41.0,41.0,41.0,100000
CON3,1,28,39.628,41.0,41.0,41.0,100000
CON3,1,29,39.724,41.0,41.0,41.0,100000
CON3,1,30,39.611,41.0,41.0,41.0,100000
CON3,1,31,39.474,41.0,41.0,41.0,100000
CON3,1,32,39.581,41.0,41.0,41.0,100000
CON3,1,33,39.713,41.0,41.0,41.0,100000
CON3,1,34,39.556,41.0,41.0,41.0,100000
CON3,1,35,39.309,41.0,41.0,41.0,100000
CON3,1,36,39.794,41.0,41.0,41.0,100000
CON3,1,37,39.484,41.0,41.0,41.0,100000
CON3,1,38,39.508,41.0,41.0,41.0,100000
CON3,1,39,39.521,41.0,41.0,41.0,100000
CON3,1,40,39.469,41.0,41.0,41.0,100000
CON3,1,41,39.637,41.0,41.0,41.0,100000
CON3,1,42,39.636,41.0,41.0,41.0,100000
CON3,1,43,39.546,41.0,41.0,41.0,100000
CON3,1,44,39.455,41.0,41.0,41.0,100000
CON3,1,45,39.486,41.0,41.0,41.0,100000
CON3,1,46,39.747,41.0,41.0,41.0,100000
CON3,1,47,39.312,41.0,41.0,41.0,100000
CON3,1,48,39.535,41.0,41.0,41.0,100000
CON3,1,49,39.365,41.0,41.0,41.0,100000
CON3,1,50,39.634,41.0,41.0,41.0,100000
CON3,1,51,39.327,41.0,41.0,41.0,100000
CON3,1,52,39.659,41.0,41.0,41.0,100000
CON3,1,53,39.21,41.0,41.0,41.0,100000
CON3,1,54,39.48,41.0,41.0,41.0,100000
CON3,1,55,39.533,41.0,41.0,41.0,100000
CON3,1,56,39.167,41.0,41.0,41.0,100000
CON3,1,57,39.484,41.0,41.0,41.0,100000
CON3,1,58,39.556,41.0,41.0,41.0,100000
CON3,1,59,39.208,41.0,41.0,41.0,100000
CON3,1,60,39.281,41.0,41.0,41.0,100000
CON3,1,61,39.186,41.0,41.0,41.0,100000
CON3,1,62,39.176,41.0,41.0,41.0,100000
CON3,1,63,39.249,41.0,41.0,41.0,100000
CON3,1,64,39.263,41.0,41.0,41.0,100000
CON3,1,65,39.137,41.0,41.0,41.0,100000
CON3,1,66,39.106,41.0,41.0,41.0,100000
CON3,1,67,39.207,41.0,41.0,41.0,100000
CON3,1,68,39.202,41.0,41.0,41.0,100000
CON3,1,69,39.105,41.0,41.0,41.0,100000
CON3,1,70,39.301,41.0,41.0,41.0,100000
CON3,1,71,39.227,41.0,41.0,41.0,100000
CON3,1,72,39.058,41.0,41.0,41.0,100000
CON3,1,73,39.262,41.0,41.0,41.0,100000
CON3,1,74,39.386,41.0,41.0,41.0,100000
CON3,1,75,39.37,41.0,41.0,41.0,100000
CON3,1,76,38.452,37.0,41.0,41.0,100000
CON3,1,77,39.041,41.0,41.0,41.0,100000
CON3,1,78,38.779,41.0,41.0,41.0,100000
CON3,1,79,38.964,41.0,41.0,41.0,100000
CON3,1,80,39.252,41.0,41.0,41.0,100000
CON3,1,81,39.045,41.0,41.0,41.0,100000
CON3,1,82,39.164,41.0,41.0,41.0,100000
CON3,1,83,38.715,41.0,41.0,41.0,100000
CON3,1,84,39.032,41.0,41.0,41.0,100000
CON3,1,85,39.143,41.0,41.0,41.0,100000
CON3,1,86,39.015,41.0,41.0,41.0,100000
CON3,1,87,38.899,41.0,41.0,41.0,100000
CON3,1,88,39.263,41.0,41.0,41.0,100000
CON3,1,89,38.802,41.0,41.0,41.0,100000
CON3,1,90,39.211,41.0,41.0,41.0,100000
CON3,1,91,39.003,41.0,41.0,41.0,100000
CON3,1,92,39.154,41.0,41.0,41.0,100000
CON3,1,93,38.981,41.0,41.0,41.0,100000
CON3,1,94,39.095,41.0,41.0,41.0,100000
CON3,1,95,38.908,41.0,41.0,41.0,100000
CON3,1,96,39.11,41.0,41.0,41.0,100000
CON3,1,97,38.634,41.0,41.0,41.0,100000
CON3,1,98,39.144,41.0,41.0,41.0,100000
CON3,1,99,38.949,41.0,41.0,41.0,100000
CON3,1,100,38.87,41.0,41.0,41.0,100000
CON3,1,101,38.518,41.0,41.0,41.0,100000
CON3,1,102,38.916,41.0,41.0,41.0,100000
CON3,1,103,39.054,41.0,41.0,41.0,100000
CON3,1,104,38.92,41.0,41.0,41.0,100000
CON3,1,105,39.058,41.0,41.0,41.0,100000
CON3,1,106,38.801,41.0,41.0,41.0,100000
CON3,1,107,38.96,41.0,41.0,41.0,100000
CON3,1,108,38.991,41.0,41.0,41.0,100000
CON3,1,109,38.974,41.0,41.0,41.0,100000
CON3,1,110,38.61,41.0,41.0,41.0,100000
CON3,1,111,37.652,37.0,41.0,41.0,100000
CON3,1,112,38.273,41.0,41.0,41.0,100000
CON3,1,113,38.753,41.0,41.0,41.0,100000
CON3,1,114,38.364,41.0,41.0,41.0,100000
CON3,1,115,38.653,41.0,41.0,41.0,100000
CON3,1,116,38.076,37.0,41.0,41.0,100000
CON3,1,117,38.426,41.0,41.0,41.0,100000
CON3,1,118,38.314,41.0,41.0,41.0,100000
CON3,1,119,38.481,41.0,41.0,41.0,100000
CON3,1,120,38.794,41.0,41.0,41.0,100000
CON3,1,121,38.739,41.0,41.0,41.0,100000
CON3,1,122,38.358,41.0,41.0,41.0,100000
CON3,1,123,38.625,41.0,41.0,41.0,100000
CON3,1,124,38.512,41.0,41.0,41.0,100000
CON3,1,125,38.629,41.0,41.0,41.0,100000
CON3,1,126,38.371,37.0,41.0,41.0,100000
CON3,1,127,38.647,41.0,41.0,41.0,100000
CON3,1,128,38.181,37.0,41.0,41.0,100000
CON3,1,129,37.808,37.0,41.0,41.0,100000
CON3,1,130,38.225,37.0,41.0,41.0,100000
CON3,1,131,37.872,37.0,41.0,41.0,100000
CON3,1,132,38.082,37.0,41.0,41.0,100000
CON3,1,133,37.773,37.0,41.0,41.0,100000
CON3,1,134,38.226,37.0,41.0,41.0,100000
CON3,1,135,38.094,37.0,41.0,41.0,100000
CON3,1,136,38.023,37.0,41.0,41.0,100000
CON3,1,137,38.187,37.0,41.0,41.0,100000
CON3,1,138,38.034,37.0,41.0,41.0,100000
CON3,1,139,37.67,37.0,41.0,41.0,100000
CON3,1,140,36.821,37.0,41.0,41.0,100000
CON3,1,141,37.574,37.0,41.0,41.0,100000
CON3,1,142,38.015,37.0,41.0,41.0,100000
CON3,1,143,37.051,37.0,41.0,41.0,100000
CON3,1,144,37.434,37.0,41.0,41.0,100000
CON3,1,145,37.503,37.0,41.0,41.0,100000
