term_id,term_name,gene
FS003,Amino acid / peptide transport,1104|13134
FS003,Amino acid / peptide transport,1104|13739
FS003,Amino acid / peptide transport,1104|13922
FS003,Amino acid / peptide transport,1104|13954
FS003,Amino acid / peptide transport,1104|14080
FS003,Amino acid / peptide transport,1104|14221
FS003,Amino acid / peptide transport,1104|14396
FS003,Amino acid / peptide transport,1104|14671
FS003,Amino acid / peptide transport,1104|14752
FS003,Amino acid / peptide transport,1104|14901
FS003,Amino acid / peptide transport,1104|16207
FS003,Amino acid / peptide transport,1104|16209
FS003,Amino acid / peptide transport,1104|16436
FS003,Amino acid / peptide transport,1104|16666
FS003,Amino acid / peptide transport,1104|17162
FS003,Amino acid / peptide transport,1104|17220
FS003,Amino acid / peptide transport,1104|17290
FS003,Amino acid / peptide transport,1104|17305
FS003,Amino acid / peptide transport,1104|17371
FS003,Amino acid / peptide transport,1104|17438
FS003,Amino acid / peptide transport,1104|17705
FS004,Sugar transport,1104|00163
FS004,Sugar transport,1104|00300
FS004,Sugar transport,1104|00595
FS004,Sugar transport,1104|00709
FS004,Sugar transport,1104|00994
FS004,Sugar transport,1104|01023
FS004,Sugar transport,1104|01156
FS004,Sugar transport,1104|01213
FS004,Sugar transport,1104|01502
FS004,Sugar transport,1104|01521
FS004,Sugar transport,1104|02385
FS004,Sugar transport,1104|02604
FS004,Sugar transport,1104|02609
FS004,Sugar transport,1104|02703
FS004,Sugar transport,1104|02857
FS004,Sugar transport,1104|02955
FS004,Sugar transport,1104|03331
FS004,Sugar transport,1104|03360
FS004,Sugar transport,1104|03468
FS004,Sugar transport,1104|03478
FS004,Sugar transport,1104|03569
FS004,Sugar transport,1104|03702
FS004,Sugar transport,1104|03724
FS004,Sugar transport,1104|03965
FS004,Sugar transport,1104|03990
FS004,Sugar transport,1104|04491
FS004,Sugar transport,1104|04641
FS004,Sugar transport,1104|04707
FS004,Sugar transport,1104|04810
FS004,Sugar transport,1104|04862
FS004,Sugar transport,1104|04928
FS004,Sugar transport,1104|04987
FS004,Sugar transport,1104|05506
FS004,Sugar transport,1104|05519
FS004,Sugar transport,1104|05537
FS004,Sugar transport,1104|05833
FS004,Sugar transport,1104|06064
FS004,Sugar transport,1104|06166
FS004,Sugar transport,1104|06470
FS004,Sugar transport,1104|06534
FS004,Sugar transport,1104|06579
FS004,Sugar transport,1104|06771
FS004,Sugar transport,1104|06779
FS004,Sugar transport,1104|07019
FS004,Sugar transport,1104|07103
FS004,Sugar transport,1104|07622
FS004,Sugar transport,1104|07859
FS004,Sugar transport,1104|08082
FS004,Sugar transport,1104|08460
FS004,Sugar transport,1104|08589
FS004,Sugar transport,1104|08660
FS004,Sugar transport,1104|08982
FS004,Sugar transport,1104|10661
FS004,Sugar transport,1104|10920
FS004,Sugar transport,1104|10996
FS004,Sugar transport,1104|10998
FS004,Sugar transport,1104|11215
FS004,Sugar transport,1104|11263
FS004,Sugar transport,1104|11330
FS004,Sugar transport,1104|11446
FS004,Sugar transport,1104|11544
FS004,Sugar transport,1104|11573
FS004,Sugar transport,1104|11643
FS004,Sugar transport,1104|11713
FS004,Sugar transport,1104|11746
FS004,Sugar transport,1104|11814
FS004,Sugar transport,1104|11883
FS004,Sugar transport,1104|11984
FS004,Sugar transport,1104|12052
FS004,Sugar transport,1104|12056
FS004,Sugar transport,1104|12515
FS004,Sugar transport,1104|12545
FS004,Sugar transport,1104|12657
FS004,Sugar transport,1104|12725
FS004,Sugar transport,1104|12911
FS004,Sugar transport,1104|13026
FS004,Sugar transport,1104|13457
FS004,Sugar transport,1104|14398
FS004,Sugar transport,1104|14429
FS004,Sugar transport,1104|14811
FS004,Sugar transport,1104|14951
FS004,Sugar transport,1104|14962
FS004,Sugar transport,1104|16142
FS004,Sugar transport,1104|16689
FS004,Sugar transport,1104|16738
FS004,Sugar transport,1104|16803
FS004,Sugar transport,1104|17014
FS004,Sugar transport,1104|17166
FS004,Sugar transport,1104|17174
FS004,Sugar transport,1104|17356
FS004,Sugar transport,1104|17381
FS004,Sugar transport,1104|17554
FS004,Sugar transport,1104|17754
FS004,Sugar transport,1104|17823
FS005,Cytochrome P450,1104|00100
FS005,Cytochrome P450,1104|00126
FS005,Cytochrome P450,1104|00325
FS005,Cytochrome P450,1104|00329
FS005,Cytochrome P450,1104|00359
FS005,Cytochrome P450,1104|00421
FS005,Cytochrome P450,1104|00425
FS005,Cytochrome P450,1104|00426
FS005,Cytochrome P450,1104|00427
FS005,Cytochrome P450,1104|00550
FS005,Cytochrome P450,1104|00727
FS005,Cytochrome P450,1104|00906
FS005,Cytochrome P450,1104|00950
FS005,Cytochrome P450,1104|00984
FS005,Cytochrome P450,1104|01113
FS005,Cytochrome P450,1104|01145
FS005,Cytochrome P450,1104|01366
FS005,Cytochrome P450,1104|01369
FS005,Cytochrome P450,1104|01373
FS005,Cytochrome P450,1104|01440
FS005,Cytochrome P450,1104|01666
FS005,Cytochrome P450,1104|01776
FS005,Cytochrome P450,1104|01782
FS005,Cytochrome P450,1104|01974
FS005,Cytochrome P450,1104|01975
FS005,Cytochrome P450,1104|02066
FS005,Cytochrome P450,1104|02080
FS005,Cytochrome P450,1104|02102
FS005,Cytochrome P450,1104|02176
FS005,Cytochrome P450,1104|02542
FS005,Cytochrome P450,1104|02652
FS005,Cytochrome P450,1104|02719
FS005,Cytochrome P450,1104|02794
FS005,Cytochrome P450,1104|02868
FS005,Cytochrome P450,1104|02944
FS005,Cytochrome P450,1104|03146
FS005,Cytochrome P450,1104|03161
FS005,Cytochrome P450,1104|03162
FS005,Cytochrome P450,1104|03180
FS005,Cytochrome P450,1104|03276
FS005,Cytochrome P450,1104|03384
FS005,Cytochrome P450,1104|03385
FS005,Cytochrome P450,1104|03518
FS005,Cytochrome P450,1104|03763
FS005,Cytochrome P450,1104|03787
FS005,Cytochrome P450,1104|03819
FS005,Cytochrome P450,1104|03845
FS005,Cytochrome P450,1104|03905
FS005,Cytochrome P450,1104|03956
FS005,Cytochrome P450,1104|03968
FS005,Cytochrome P450,1104|04036
FS005,Cytochrome P450,1104|04045
FS005,Cytochrome P450,1104|04047
FS005,Cytochrome P450,1104|04073
FS005,Cytochrome P450,1104|04074
FS005,Cytochrome P450,1104|04191
FS005,Cytochrome P450,1104|04283
FS005,Cytochrome P450,1104|04292
FS005,Cytochrome P450,1104|04298
FS005,Cytochrome P450,1104|04307
FS005,Cytochrome P450,1104|04329
FS005,Cytochrome P450,1104|04436
FS005,Cytochrome P450,1104|04524
FS005,Cytochrome P450,1104|04716
FS005,Cytochrome P450,1104|04908
FS005,Cytochrome P450,1104|04930
FS005,Cytochrome P450,1104|05023
FS005,Cytochrome P450,1104|05059
FS005,Cytochrome P450,1104|05094
FS005,Cytochrome P450,1104|05125
FS005,Cytochrome P450,1104|05169
FS005,Cytochrome P450,1104|05244
FS005,Cytochrome P450,1104|05248
FS005,Cytochrome P450,1104|05266
FS005,Cytochrome P450,1104|05351
FS005,Cytochrome P450,1104|05420
FS005,Cytochrome P450,1104|05429
FS005,Cytochrome P450,1104|05449
FS005,Cytochrome P450,1104|05461
FS005,Cytochrome P450,1104|05467
FS005,Cytochrome P450,1104|05501
FS005,Cytochrome P450,1104|05531
FS005,Cytochrome P450,1104|05704
FS005,Cytochrome P450,1104|05730
FS005,Cytochrome P450,1104|05738
FS005,Cytochrome P450,1104|05964
FS005,Cytochrome P450,1104|05972
FS005,Cytochrome P450,1104|06003
FS005,Cytochrome P450,1104|06051
FS005,Cytochrome P450,1104|06218
FS005,Cytochrome P450,1104|06228
FS005,Cytochrome P450,1104|06299
FS005,Cytochrome P450,1104|06461
FS005,Cytochrome P450,1104|06514
FS005,Cytochrome P450,1104|06555
FS005,Cytochrome P450,1104|06574
FS005,Cytochrome P450,1104|06637
FS005,Cytochrome P450,1104|06743
FS005,Cytochrome P450,1104|06759
FS005,Cytochrome P450,1104|06817
FS005,Cytochrome P450,1104|06820
FS005,Cytochrome P450,1104|06940
FS005,Cytochrome P450,1104|06941
FS005,Cytochrome P450,1104|06954
FS005,Cytochrome P450,1104|06978
FS005,Cytochrome P450,1104|06999
FS005,Cytochrome P450,1104|07264
FS005,Cytochrome P450,1104|07307
FS005,Cytochrome P450,1104|07351
FS005,Cytochrome P450,1104|07377
FS005,Cytochrome P450,1104|07410
FS005,Cytochrome P450,1104|07459
FS005,Cytochrome P450,1104|07484
FS005,Cytochrome P450,1104|07647
FS005,Cytochrome P450,1104|07649
FS005,Cytochrome P450,1104|07654
FS005,Cytochrome P450,1104|07667
FS005,Cytochrome P450,1104|07710
FS005,Cytochrome P450,1104|07750
FS005,Cytochrome P450,1104|08018
FS005,Cytochrome P450,1104|08050
FS005,Cytochrome P450,1104|08052
FS005,Cytochrome P450,1104|08120
FS005,Cytochrome P450,1104|08179
FS005,Cytochrome P450,1104|08181
FS005,Cytochrome P450,1104|08193
FS005,Cytochrome P450,1104|08262
FS005,Cytochrome P450,1104|08272
FS005,Cytochrome P450,1104|08274
FS005,Cytochrome P450,1104|08350
FS005,Cytochrome P450,1104|08353
FS005,Cytochrome P450,1104|08488
FS005,Cytochrome P450,1104|08498
FS005,Cytochrome P450,1104|08503
FS005,Cytochrome P450,1104|08518
FS005,Cytochrome P450,1104|08523
FS005,Cytochrome P450,1104|08577
FS005,Cytochrome P450,1104|08669
FS005,Cytochrome P450,1104|08703
FS005,Cytochrome P450,1104|09073
FS005,Cytochrome P450,1104|09269
FS005,Cytochrome P450,1104|09300
FS005,Cytochrome P450,1104|09457
FS005,Cytochrome P450,1104|09477
FS005,Cytochrome P450,1104|09513
FS005,Cytochrome P450,1104|09548
FS005,Cytochrome P450,1104|09817
FS005,Cytochrome P450,1104|09833
FS005,Cytochrome P450,1104|09908
FS005,Cytochrome P450,1104|10527
FS005,Cytochrome P450,1104|10552
FS005,Cytochrome P450,1104|10617
FS005,Cytochrome P450,1104|10709
FS005,Cytochrome P450,1104|10822
FS005,Cytochrome P450,1104|10922
FS005,Cytochrome P450,1104|10925
FS005,Cytochrome P450,1104|11067
FS005,Cytochrome P450,1104|11098
FS005,Cytochrome P450,1104|11120
FS005,Cytochrome P450,1104|11132
FS005,Cytochrome P450,1104|11137
FS005,Cytochrome P450,1104|11168
FS005,Cytochrome P450,1104|11171
FS005,Cytochrome P450,1104|11226
FS005,Cytochrome P450,1104|11292
FS005,Cytochrome P450,1104|11382
FS005,Cytochrome P450,1104|11390
FS005,Cytochrome P450,1104|11406
FS005,Cytochrome P450,1104|11486
FS005,Cytochrome P450,1104|11496
FS005,Cytochrome P450,1104|11834
FS005,Cytochrome P450,1104|12112
FS005,Cytochrome P450,1104|12218
FS005,Cytochrome P450,1104|12227
FS005,Cytochrome P450,1104|12236
FS005,Cytochrome P450,1104|12300
FS005,Cytochrome P450,1104|12482
FS005,Cytochrome P450,1104|12502
FS005,Cytochrome P450,1104|12600
FS005,Cytochrome P450,1104|12844
FS005,Cytochrome P450,1104|12879
FS005,Cytochrome P450,1104|12888
FS005,Cytochrome P450,1104|12892
FS005,Cytochrome P450,1104|13034
FS005,Cytochrome P450,1104|13036
FS005,Cytochrome P450,1104|13389
FS005,Cytochrome P450,1104|13463
FS005,Cytochrome P450,1104|13783
FS005,Cytochrome P450,1104|13787
FS005,Cytochrome P450,1104|13795
FS005,Cytochrome P450,1104|14006
FS005,Cytochrome P450,1104|14110
FS005,Cytochrome P450,1104|14132
FS005,Cytochrome P450,1104|14160
FS005,Cytochrome P450,1104|14242
FS005,Cytochrome P450,1104|14269
FS005,Cytochrome P450,1104|14353
FS005,Cytochrome P450,1104|14500
FS005,Cytochrome P450,1104|14613
FS005,Cytochrome P450,1104|14687
FS005,Cytochrome P450,1104|14732
FS005,Cytochrome P450,1104|14824
FS005,Cytochrome P450,1104|14919
FS005,Cytochrome P450,1104|14984
FS005,Cytochrome P450,1104|15026
FS005,Cytochrome P450,1104|15090
FS005,Cytochrome P450,1104|15538
FS005,Cytochrome P450,1104|15691
FS005,Cytochrome P450,1104|15693
FS005,Cytochrome P450,1104|15721
FS005,Cytochrome P450,1104|15741
FS005,Cytochrome P450,1104|15949
FS005,Cytochrome P450,1104|15958
FS005,Cytochrome P450,1104|16024
FS005,Cytochrome P450,1104|16047
FS005,Cytochrome P450,1104|16051
FS005,Cytochrome P450,1104|16057
FS005,Cytochrome P450,1104|16082
FS005,Cytochrome P450,1104|16118
FS005,Cytochrome P450,1104|16179
FS005,Cytochrome P450,1104|16200
FS005,Cytochrome P450,1104|16262
FS005,Cytochrome P450,1104|16272
FS005,Cytochrome P450,1104|16276
FS005,Cytochrome P450,1104|16291
FS005,Cytochrome P450,1104|16296
FS005,Cytochrome P450,1104|16348
FS005,Cytochrome P450,1104|16410
FS005,Cytochrome P450,1104|16423
FS005,Cytochrome P450,1104|16491
FS005,Cytochrome P450,1104|16607
FS005,Cytochrome P450,1104|16657
FS005,Cytochrome P450,1104|16783
FS005,Cytochrome P450,1104|16946
FS005,Cytochrome P450,1104|16991
FS005,Cytochrome P450,1104|17023
FS005,Cytochrome P450,1104|17146
